local_time,dauwpuntstemp,kastemperatuur,plant
03/07/2022 9:55 PM,16.40395,19.9,18.8
03/07/2022 10:00 PM,16.42174,19.6,18.6
03/07/2022 10:05 PM,15.93635,19.3,18.3
03/07/2022 10:10 PM,15.43017,19,17.9
03/07/2022 10:15 PM,15.84966,18.8,17.8
03/07/2022 10:20 PM,15.48605,18.7,17.6
03/07/2022 10:25 PM,15.38849,18.6,17.4
03/07/2022 10:30 PM,15.13744,18.5,17.1
03/07/2022 10:35 PM,14.92408,18.4,17.1
03/07/2022 10:40 PM,14.30159,17.9,16.9
03/07/2022 10:45 PM,14.39385,17.6,16.8
03/07/2022 10:50 PM,14.60509,17.7,16.8
03/07/2022 10:55 PM,14.67648,17.6,16.7
03/07/2022 11:00 PM,14.75109,17.6,16.6
03/07/2022 11:05 PM,14.65778,17.6,16.6
03/07/2022 11:10 PM,14.74601,17.5,16.5
03/07/2022 11:15 PM,14.70897,17.5,16.6
03/07/2022 11:20 PM,14.80142,17.5,16.6
03/07/2022 11:25 PM,14.83827,17.5,16.5
03/07/2022 11:30 PM,14.83202,17.4,16.4
03/07/2022 11:35 PM,14.90505,17.4,16.4
03/07/2022 11:40 PM,14.88682,17.4,16.5
03/07/2022 11:45 PM,14.80696,17.3,16.5
03/07/2022 11:50 PM,14.86149,17.3,16.3
03/07/2022 11:55 PM,14.87184,17.2,16.3
04/07/2022 12:00 AM,14.88985,17.2,16.2
04/07/2022 12:05 AM,14.77362,17.1,16.2
04/07/2022 12:10 AM,14.71136,17,16.2
04/07/2022 12:15 AM,14.74724,17,16.2
04/07/2022 12:20 AM,14.88136,17.1,16.2
04/07/2022 12:25 AM,14.85446,17,16.2
04/07/2022 12:30 AM,14.90783,17,16.3
04/07/2022 12:35 AM,15.15791,17.2,16.3
04/07/2022 12:40 AM,15.23859,17.3,16.4
04/07/2022 12:45 AM,15.36253,17.3,16.4
04/07/2022 12:50 AM,15.41538,17.3,16.5
04/07/2022 12:55 AM,15.4856,17.3,16.4
04/07/2022 1:00 AM,15.52061,17.3,16.5
04/07/2022 1:05 AM,15.59042,17.3,16.5
04/07/2022 1:10 AM,15.59042,17.3,16.4
04/07/2022 1:15 AM,15.50913,17.2,16.5
04/07/2022 1:20 AM,15.56122,17.2,16.4
04/07/2022 1:25 AM,15.56122,17.2,16.3
04/07/2022 1:30 AM,15.53163,17.1,16.3
04/07/2022 1:35 AM,15.42779,17.1,16.4
04/07/2022 1:40 AM,15.57854,17.2,16.5
04/07/2022 1:45 AM,15.47432,17.2,16.5
04/07/2022 1:50 AM,15.50913,17.2,16.4
04/07/2022 1:55 AM,15.42779,17.1,16.3
04/07/2022 2:00 AM,15.34641,17,16.4
04/07/2022 2:05 AM,15.36372,17,16.4
04/07/2022 2:10 AM,15.34641,17,16.3
04/07/2022 2:15 AM,15.31172,17,16.3
04/07/2022 2:20 AM,15.39831,17,16.3
04/07/2022 2:25 AM,15.29954,16.9,16.3
04/07/2022 2:30 AM,15.29954,16.9,16.3
04/07/2022 2:35 AM,15.25244,16.8,16.1
04/07/2022 2:40 AM,15.28227,16.9,16.2
04/07/2022 2:45 AM,15.31679,16.9,16.3
04/07/2022 2:50 AM,15.38565,16.9,16.2
04/07/2022 2:55 AM,15.33403,16.9,16.3
04/07/2022 3:00 AM,15.35125,16.9,16.3
04/07/2022 3:05 AM,15.46729,17,16.3
04/07/2022 3:10 AM,15.45007,17,16.4
04/07/2022 3:15 AM,15.48449,17,16.4
04/07/2022 3:20 AM,15.48449,17,16.5
04/07/2022 3:25 AM,15.56611,17.1,16.6
04/07/2022 3:30 AM,15.64769,17.2,16.5
04/07/2022 3:35 AM,15.64769,17.2,16.5
04/07/2022 3:40 AM,15.66494,17.2,16.5
04/07/2022 3:45 AM,15.7465,17.3,16.6
04/07/2022 3:50 AM,15.72923,17.3,16.6
04/07/2022 3:55 AM,15.72923,17.3,16.6
04/07/2022 4:00 AM,15.781,17.3,16.7
04/07/2022 4:05 AM,15.96586,17.4,16.7
04/07/2022 4:10 AM,15.9315,17.4,16.7
04/07/2022 4:15 AM,15.61315,17.2,16.2
04/07/2022 4:20 AM,15.35125,16.9,16.1
04/07/2022 4:25 AM,15.20512,16.7,16.2
04/07/2022 4:30 AM,15.30764,16.7,16.2
04/07/2022 4:35 AM,15.32467,16.7,16.2
04/07/2022 4:40 AM,15.40657,16.8,16.2
04/07/2022 4:45 AM,15.47465,16.8,16.2
04/07/2022 4:50 AM,15.45765,16.8,16.1
04/07/2022 4:55 AM,15.34169,16.7,16.2
04/07/2022 5:00 AM,15.34169,16.7,16
04/07/2022 5:05 AM,15.32467,16.7,16.1
04/07/2022 5:10 AM,15.32467,16.7,16
04/07/2022 5:15 AM,15.45765,16.8,16.2
04/07/2022 5:20 AM,15.37244,16.8,16.2
04/07/2022 5:25 AM,15.42362,16.8,16
04/07/2022 5:30 AM,15.34169,16.7,16
04/07/2022 5:35 AM,15.24273,16.6,16.1
04/07/2022 5:40 AM,15.27668,16.6,16.1
04/07/2022 5:45 AM,15.51094,16.7,16.1
04/07/2022 5:50 AM,15.52777,16.7,16.2
04/07/2022 5:55 AM,15.51094,16.7,16.2
04/07/2022 6:00 AM,15.54459,16.7,16.3
04/07/2022 6:05 AM,15.61002,16.8,16.2
04/07/2022 6:10 AM,15.61002,16.8,16.3
04/07/2022 6:15 AM,15.72597,16.9,16.4
04/07/2022 6:20 AM,15.85877,17,16.5
04/07/2022 6:25 AM,15.80819,17,16.6
04/07/2022 6:30 AM,15.92417,17.1,16.7
04/07/2022 6:35 AM,15.97252,17.2,16.9
04/07/2022 6:40 AM,16.20453,17.4,17
04/07/2022 6:45 AM,16.20164,17.5,17
04/07/2022 6:50 AM,16.3177,17.6,17.3
04/07/2022 6:55 AM,16.53279,17.8,17.8
04/07/2022 7:00 AM,16.72705,18.1,17.8
04/07/2022 7:05 AM,16.60632,18.1,17.8
04/07/2022 7:10 AM,16.79156,18.2,18
04/07/2022 7:15 AM,16.89049,18.3,18.2
04/07/2022 7:20 AM,16.7867,18.3,18.3
04/07/2022 7:25 AM,16.86236,18.5,18.5
04/07/2022 7:30 AM,17.02479,18.7,18.5
04/07/2022 7:35 AM,17.10859,19,18.8
04/07/2022 7:40 AM,17.44919,19.4,19.3
04/07/2022 7:45 AM,17.22195,19.8,19.5
04/07/2022 7:50 AM,17.81811,20.2,19.9
04/07/2022 7:55 AM,17.26033,20.4,19.9
04/07/2022 8:00 AM,17.85937,20.7,20.3
04/07/2022 8:05 AM,18.01933,21,20.3
04/07/2022 8:10 AM,18.13897,21.3,20.8
04/07/2022 8:15 AM,18.02092,21.5,21.1
04/07/2022 8:20 AM,18.31308,21.8,21.4
04/07/2022 8:25 AM,18.00009,22.1,21.6
04/07/2022 8:30 AM,18.32142,22.2,22
04/07/2022 8:35 AM,18.18781,22.4,22.1
04/07/2022 8:40 AM,17.7386,22.5,22.3
04/07/2022 8:45 AM,19.14675,22.8,22.6
04/07/2022 8:50 AM,17.7814,22.7,22.6
04/07/2022 8:55 AM,18.76154,23.1,23.3
04/07/2022 9:00 AM,18.23798,23.4,23.4
04/07/2022 9:05 AM,19.57161,23.7,23.9
04/07/2022 9:10 AM,19.01187,24,24.1
04/07/2022 9:15 AM,18.47065,24.2,24.2
04/07/2022 9:20 AM,19.14047,24.5,24.4
04/07/2022 9:25 AM,19.59822,24.7,24.8
04/07/2022 9:30 AM,19.22659,24.8,25
04/07/2022 9:35 AM,19.94412,24.9,24.7
04/07/2022 9:40 AM,18.45987,24.5,24.7
04/07/2022 9:45 AM,18.80334,24.5,24.1
04/07/2022 9:50 AM,19.1023,24.6,24.9
04/07/2022 9:55 AM,19.14047,24.5,23.2
04/07/2022 10:00 AM,18.22859,23.9,22.6
04/07/2022 10:05 AM,18.68151,23.5,22.1
04/07/2022 10:10 AM,17.12219,23.1,22.2
04/07/2022 10:15 AM,18.10182,23.1,22.5
04/07/2022 10:20 AM,19.23603,23.1,22.2
04/07/2022 10:25 AM,18.0488,23,22
04/07/2022 10:30 AM,17.34556,22.7,21.6
04/07/2022 10:35 AM,18.06826,22.6,21.9
04/07/2022 10:40 AM,18.568,22.9,22.7
04/07/2022 10:45 AM,18.46719,23.3,22.5
04/07/2022 10:50 AM,18.47733,23.4,23.2
04/07/2022 10:55 AM,19.20336,23.6,22.9
04/07/2022 11:00 AM,19.04584,23.7,24
04/07/2022 11:05 AM,18.80787,24.2,23.7
04/07/2022 11:10 AM,19.66728,24.5,24
04/07/2022 11:15 AM,19.73208,24.5,23.6
04/07/2022 11:20 AM,19.78582,24.4,23.9
04/07/2022 11:25 AM,19.19188,24.6,24.2
04/07/2022 11:30 AM,19.28102,24.6,25.4
04/07/2022 11:35 AM,21.01969,25.5,24.9
04/07/2022 11:40 AM,20.26399,25.6,26.2
04/07/2022 11:45 AM,20.044,25.7,25.4
04/07/2022 11:50 AM,19.55434,25.5,26.1
04/07/2022 11:55 AM,21.22252,26,26
04/07/2022 12:00 PM,20.86282,26.2,25.6
04/07/2022 12:05 PM,20.19407,26,26
04/07/2022 12:10 PM,20.40448,26.1,26
04/07/2022 12:15 PM,21.46323,26.5,27.2
04/07/2022 12:20 PM,20.89481,27,27
04/07/2022 12:25 PM,22.05479,27.3,27
04/07/2022 12:30 PM,22.27563,27.6,27.7
04/07/2022 12:35 PM,22.90043,27.9,27.7
04/07/2022 12:40 PM,23.6957,28,27.4
04/07/2022 12:45 PM,21.92187,28.1,27.5
04/07/2022 12:50 PM,20.81075,28.3,27.5
04/07/2022 12:55 PM,21.2061,27.7,27.1
04/07/2022 1:00 PM,21.13284,27.2,27
04/07/2022 1:05 PM,19.03823,27.3,26.5
04/07/2022 1:10 PM,19.24846,27.3,25.9
04/07/2022 1:15 PM,19.68736,27.3,26.5
04/07/2022 1:20 PM,19.26398,27.4,26.4
04/07/2022 1:25 PM,21.82888,27.3,26.3
04/07/2022 1:30 PM,20.52881,27.5,27.2
04/07/2022 1:35 PM,20.1741,27.6,26.8
04/07/2022 1:40 PM,20.6444,27.7,27
04/07/2022 1:45 PM,19.94511,27.6,26.9
04/07/2022 1:50 PM,20.52001,27.7,26.7
04/07/2022 1:55 PM,17.7951,27.5,26.5
04/07/2022 2:00 PM,19.47841,27.6,26.7
04/07/2022 2:05 PM,20.5743,27.6,26.2
04/07/2022 2:10 PM,19.87121,27.2,26.3
04/07/2022 2:15 PM,18.31026,27.3,26.5
04/07/2022 2:20 PM,20.42524,27.6,27
04/07/2022 2:25 PM,17.60435,27.7,26.4
04/07/2022 2:30 PM,19.03823,27.3,26.3
04/07/2022 2:35 PM,18.89138,27.6,26.6
04/07/2022 2:40 PM,18.5954,27.4,26.2
04/07/2022 2:45 PM,17.73074,27.4,26.2
04/07/2022 2:50 PM,18.0792,27.5,25.4
04/07/2022 2:55 PM,19.19613,27.3,26.2
04/07/2022 3:00 PM,18.78509,27.4,26.3
04/07/2022 3:05 PM,18.0792,27.5,26.2
04/07/2022 3:10 PM,17.67351,27.4,26.1
04/07/2022 3:15 PM,17.97713,27.3,26
04/07/2022 3:20 PM,17.21316,27.5,26.3
04/07/2022 3:25 PM,16.99444,27.2,25.7
04/07/2022 3:30 PM,18.26016,27.1,25.2
04/07/2022 3:35 PM,17.76512,26.6,25.4
04/07/2022 3:40 PM,17.00777,26.9,25.7
04/07/2022 3:45 PM,18.57071,27,26.1
04/07/2022 3:50 PM,17.73074,27.4,26.5
04/07/2022 3:55 PM,18.38689,27.8,26.5
04/07/2022 4:00 PM,19.02646,27.6,25.3
04/07/2022 4:05 PM,18.03308,27.3,25.9
04/07/2022 4:10 PM,19.29366,27.6,26.5
04/07/2022 4:15 PM,20.31923,27.7,26.7
04/07/2022 4:20 PM,20.36327,27.8,26.5
04/07/2022 4:25 PM,20.00531,27.8,26.6
04/07/2022 4:30 PM,19.61391,27.8,26.2
04/07/2022 4:35 PM,18.78509,27.4,25.9
04/07/2022 4:40 PM,19.87121,27.2,25.8
04/07/2022 4:45 PM,18.39596,27.1,26
04/07/2022 4:50 PM,20.29321,27.2,25.9
04/07/2022 4:55 PM,19.76181,26.9,25.6
04/07/2022 5:00 PM,18.51131,26.6,25.6
04/07/2022 5:05 PM,19.9179,26.6,25.3
04/07/2022 5:10 PM,18.30123,26.6,25.6
04/07/2022 5:15 PM,19.18965,26.8,25.9
04/07/2022 5:20 PM,19.84522,26.6,25.7
04/07/2022 5:25 PM,19.17783,26.6,25.5
04/07/2022 5:30 PM,18.34202,26.2,25.2
04/07/2022 5:35 PM,18.29914,26.1,25.1
04/07/2022 5:40 PM,18.36774,26.2,25.5
04/07/2022 5:45 PM,17.82087,26.4,25.7
04/07/2022 5:50 PM,18.74277,26.3,26.1
04/07/2022 5:55 PM,18.94986,26.6,26.4
04/07/2022 6:00 PM,18.70198,26.5,26.1
04/07/2022 6:05 PM,17.72586,26.5,25.6
04/07/2022 6:10 PM,20.13424,26.5,26.1
04/07/2022 6:15 PM,18.15442,26.5,25.6
04/07/2022 6:20 PM,16.88603,26.1,25.4
04/07/2022 6:25 PM,18.32477,26.1,25.6
04/07/2022 6:30 PM,18.97879,26.1,25.3
04/07/2022 6:35 PM,18.26464,26.2,25.9
04/07/2022 6:40 PM,17.48521,25.9,25.1
04/07/2022 6:45 PM,18.25142,25.7,25.2
04/07/2022 6:50 PM,18.24514,25.8,25.4
04/07/2022 6:55 PM,17.41408,25.6,25.1
04/07/2022 7:00 PM,18.23202,25.6,24.8
04/07/2022 7:05 PM,17.45954,25.4,24.4
04/07/2022 7:10 PM,17.41681,25.3,24.4
04/07/2022 7:15 PM,17.47592,25.2,24.3
04/07/2022 7:20 PM,17.12551,25.1,24.1
04/07/2022 7:25 PM,17.58963,25,23.6
04/07/2022 7:30 PM,16.31753,24.6,23.1
04/07/2022 7:35 PM,16.37995,24.5,23.5
04/07/2022 7:40 PM,16.8515,24.7,23.6
04/07/2022 7:45 PM,17.98768,24.9,23.6
04/07/2022 7:50 PM,17.98768,24.9,23.6
04/07/2022 7:55 PM,17.28102,24.7,23.5
04/07/2022 8:00 PM,17.18649,24.6,23.1
04/07/2022 8:05 PM,17.12154,24.4,22.9
04/07/2022 8:10 PM,16.88694,24.1,22.8
04/07/2022 8:15 PM,16.77119,23.9,22.6
04/07/2022 8:20 PM,17.18266,23.9,22.6
04/07/2022 8:25 PM,17.30155,23.8,22.5
04/07/2022 8:30 PM,17.34558,23.6,22.4
04/07/2022 8:35 PM,17.82285,23.5,22.1
04/07/2022 8:40 PM,18.15015,23.4,22
04/07/2022 8:45 PM,18.38099,23.3,21.9
04/07/2022 8:50 PM,18.42403,23.1,21.9
04/07/2022 8:55 PM,18.90726,23.1,21.8
04/07/2022 9:00 PM,19.00108,22.9,21.6
04/07/2022 9:05 PM,19.12963,22.7,21.5
04/07/2022 9:10 PM,19.19322,22.4,21.4
04/07/2022 9:15 PM,19.19234,22.2,21.2
04/07/2022 9:20 PM,19.21012,22.1,21.1
04/07/2022 9:25 PM,19.01212,21.8,20.8
04/07/2022 9:30 PM,18.77533,21.5,20.5
04/07/2022 9:35 PM,18.32959,21.2,20.3
04/07/2022 9:40 PM,17.97891,20.9,19.8
04/07/2022 9:45 PM,17.32015,20.7,19.7
04/07/2022 9:50 PM,16.69492,20.3,19.2
04/07/2022 9:55 PM,16.28446,20,19
04/07/2022 10:00 PM,15.77385,19.7,18.5
04/07/2022 10:05 PM,15.22519,19.3,18.2
04/07/2022 10:10 PM,14.95066,19.1,17.9
04/07/2022 10:15 PM,14.66008,18.8,17.8
04/07/2022 10:20 PM,14.5183,18.8,17.5
04/07/2022 10:25 PM,14.40582,18.6,17.5
04/07/2022 10:30 PM,14.31279,18.4,17.2
04/07/2022 10:35 PM,14.23593,18.3,17.2
04/07/2022 10:40 PM,14.39542,18.3,17.2
04/07/2022 10:45 PM,14.5141,18.3,17.3
04/07/2022 10:50 PM,14.61239,18.3,17.3
04/07/2022 10:55 PM,14.80734,18.3,17.4
04/07/2022 11:00 PM,15.02072,18.4,17.5
04/07/2022 11:05 PM,14.94254,18.3,17.4
04/07/2022 11:10 PM,14.92183,18.2,17.4
04/07/2022 11:15 PM,14.80518,18.1,17.3
04/07/2022 11:20 PM,14.99823,18.2,17.4
04/07/2022 11:25 PM,15.02072,18.4,17.4
04/07/2022 11:30 PM,15.25054,18.4,17.6
04/07/2022 11:35 PM,15.11684,18.4,17.4
04/07/2022 11:40 PM,15.20988,18.3,17.4
04/07/2022 11:45 PM,15.34204,18.3,17.4
04/07/2022 11:50 PM,15.32648,18.4,17.4
04/07/2022 11:55 PM,15.49618,18.4,17.5
05/07/2022 12:00 AM,15.76219,18.5,17.6
05/07/2022 12:05 AM,15.57108,18.4,17.5
05/07/2022 12:10 AM,15.87346,18.5,17.6
05/07/2022 12:15 AM,15.85496,18.5,17.6
05/07/2022 12:20 AM,15.93442,18.6,17.7
05/07/2022 12:25 AM,16.1005,18.6,17.8
05/07/2022 12:30 AM,16.15552,18.6,17.8
05/07/2022 12:35 AM,16.39966,18.7,18
05/07/2022 12:40 AM,16.58863,18.8,18
05/07/2022 12:45 AM,16.69689,18.8,18.1
05/07/2022 12:50 AM,16.69689,18.8,18.1
05/07/2022 12:55 AM,16.84922,18.9,18.1
05/07/2022 1:00 AM,16.93874,18.9,18.1
05/07/2022 1:05 AM,16.89368,18.8,18.1
05/07/2022 1:10 AM,16.92923,18.8,18.1
05/07/2022 1:15 AM,16.98243,18.8,18
05/07/2022 1:20 AM,17.05311,18.8,18.1
05/07/2022 1:25 AM,16.97205,18.7,18
05/07/2022 1:30 AM,17.00723,18.7,18
05/07/2022 1:35 AM,17.04234,18.7,17.9
05/07/2022 1:40 AM,17.05986,18.7,18
05/07/2022 1:45 AM,16.99609,18.6,17.8
05/07/2022 1:50 AM,16.93219,18.5,17.8
05/07/2022 1:55 AM,17.04843,18.6,17.9
05/07/2022 2:00 AM,17.01355,18.6,17.8
05/07/2022 2:05 AM,16.84486,18.5,17.8
05/07/2022 2:10 AM,16.86236,18.5,17.8
05/07/2022 2:15 AM,16.76361,18.4,17.7
05/07/2022 2:20 AM,16.81597,18.4,17.7
05/07/2022 2:25 AM,16.81597,18.4,17.7
05/07/2022 2:30 AM,16.68231,18.3,17.5
05/07/2022 2:35 AM,16.60098,18.2,17.5
05/07/2022 2:40 AM,16.60098,18.2,17.4
05/07/2022 2:45 AM,16.51959,18.1,17.3
05/07/2022 2:50 AM,16.45551,18,17.3
05/07/2022 2:55 AM,16.4208,18,17.3
05/07/2022 3:00 AM,16.47285,18,17.3
05/07/2022 3:05 AM,16.322,17.9,17.3
05/07/2022 3:10 AM,16.38601,18,17.2
05/07/2022 3:15 AM,16.4208,18,17.2
05/07/2022 3:20 AM,16.28724,17.9,17.2
05/07/2022 3:25 AM,16.26984,17.9,17.1
05/07/2022 3:30 AM,16.26984,17.9,17.1
05/07/2022 3:35 AM,16.30463,17.9,17.1
05/07/2022 3:40 AM,16.22321,17.8,17.1
05/07/2022 3:45 AM,16.28724,17.9,17.1
05/07/2022 3:50 AM,16.26984,17.9,17.1
05/07/2022 3:55 AM,16.15368,17.8,17.1
05/07/2022 4:00 AM,16.20585,17.8,17
05/07/2022 4:05 AM,16.20585,17.8,17.1
05/07/2022 4:10 AM,16.15905,17.7,16.9
05/07/2022 4:15 AM,15.45689,17.2,16.2
05/07/2022 4:20 AM,15.05618,16.9,16
05/07/2022 4:25 AM,14.98092,16.7,16
05/07/2022 4:30 AM,14.98092,16.7,16
05/07/2022 4:35 AM,15.03291,16.7,16
05/07/2022 4:40 AM,15.11922,16.7,16.1
05/07/2022 4:45 AM,15.21801,16.8,16.1
05/07/2022 4:50 AM,15.25244,16.8,16.3
05/07/2022 4:55 AM,15.43711,16.9,16.3
05/07/2022 5:00 AM,15.55313,17,16.4
05/07/2022 5:05 AM,15.57025,17,16.5
05/07/2022 5:10 AM,15.72045,17.1,16.5
05/07/2022 5:15 AM,15.70336,17.1,16.6
05/07/2022 5:20 AM,15.68627,17.1,16.6
05/07/2022 5:25 AM,15.78861,17.1,16.5
05/07/2022 5:30 AM,15.72045,17.1,16.5
05/07/2022 5:35 AM,15.75456,17.1,16.6
05/07/2022 5:40 AM,15.65559,17,16.5
05/07/2022 5:45 AM,15.65559,17,16.5
05/07/2022 5:50 AM,15.60443,17,16.5
05/07/2022 5:55 AM,15.48843,16.9,16.4
05/07/2022 6:00 AM,15.47134,16.9,16.4
05/07/2022 6:05 AM,15.53599,17,16.4
05/07/2022 6:10 AM,15.51884,17,16.5
05/07/2022 6:15 AM,15.48449,17,16.5
05/07/2022 6:20 AM,15.50167,17,16.7
05/07/2022 6:25 AM,15.61771,17.1,16.8
05/07/2022 6:30 AM,15.86696,17.3,17
05/07/2022 6:35 AM,15.97867,17.5,17.1
05/07/2022 6:40 AM,16.27518,17.8,17.4
05/07/2022 6:45 AM,16.33371,18,17.5
05/07/2022 6:50 AM,16.51367,18.2,17.9
05/07/2022 6:55 AM,16.55262,18.4,18.2
05/07/2022 7:00 AM,16.79514,18.7,18.3
05/07/2022 7:05 AM,16.8045,18.8,18.4
05/07/2022 7:10 AM,16.99223,18.9,18.3
05/07/2022 7:15 AM,17.06332,18.9,18.4
05/07/2022 7:20 AM,16.95659,18.9,18.5
05/07/2022 7:25 AM,17.24275,19.1,18.6
05/07/2022 7:30 AM,17.17149,19.1,18.7
05/07/2022 7:35 AM,17.51102,19.3,18.9
05/07/2022 7:40 AM,17.61926,19.5,19.2
05/07/2022 7:45 AM,17.68206,19.6,19.4
05/07/2022 7:50 AM,17.86122,19.8,19.4
05/07/2022 7:55 AM,17.79739,19.9,19.4
05/07/2022 8:00 AM,17.65184,19.9,19.5
05/07/2022 8:05 AM,17.71354,20,19.7
05/07/2022 8:10 AM,17.62755,20.1,19.9
05/07/2022 8:15 AM,17.52459,20.3,19.9
05/07/2022 8:20 AM,17.33502,20.3,19.9
05/07/2022 8:25 AM,17.14345,20.3,19.9
05/07/2022 8:30 AM,17.12504,20.4,19.9
05/07/2022 8:35 AM,17.41567,20.5,20.3
05/07/2022 8:40 AM,16.90742,20.6,20.3
05/07/2022 8:45 AM,16.8247,20.7,20.2
05/07/2022 8:50 AM,17.37586,21,20.8
05/07/2022 8:55 AM,17.11197,21.1,20.8
05/07/2022 9:00 AM,16.67374,21.2,20.7
05/07/2022 9:05 AM,16.47516,21.3,20.6
05/07/2022 9:10 AM,16.36346,21.7,21.9
05/07/2022 9:15 AM,16.52626,22.1,22
05/07/2022 9:20 AM,17.01345,22.4,22.1
05/07/2022 9:25 AM,15.93794,22.1,22.5
05/07/2022 9:30 AM,16.82009,22.5,22.9
05/07/2022 9:35 AM,17.37213,23.1,23.5
05/07/2022 9:40 AM,17.91282,23.5,23.5
05/07/2022 9:45 AM,18.38599,23.9,24
05/07/2022 9:50 AM,19.03713,24.3,24.5
05/07/2022 9:55 AM,17.53731,24.4,24.3
05/07/2022 10:00 AM,18.20599,23.9,24.1
05/07/2022 10:05 AM,17.32328,24.2,24.5
05/07/2022 10:10 AM,17.77685,24.2,24.3
05/07/2022 10:15 AM,17.41532,23.6,23.3
05/07/2022 10:20 AM,18.9852,24.2,24.7
05/07/2022 10:25 AM,19.95654,24.8,24.9
05/07/2022 10:30 AM,20.0108,25.5,24.7
05/07/2022 10:35 AM,19.007,25,24.7
05/07/2022 10:40 AM,18.08501,24.4,24.5
05/07/2022 10:45 AM,18.8581,24.7,24.8
05/07/2022 10:50 AM,17.79539,24.8,24.2
05/07/2022 10:55 AM,19.90341,24.7,24.4
05/07/2022 11:00 AM,18.15784,24.6,24.5
05/07/2022 11:05 AM,19.85037,25.1,24.4
05/07/2022 11:10 AM,17.96691,24.7,24.9
05/07/2022 11:15 AM,19.9309,25,25
05/07/2022 11:20 AM,20.02036,25.3,25.4
05/07/2022 11:25 AM,19.43561,25.4,26
05/07/2022 11:30 AM,19.47382,25.2,25.8
05/07/2022 11:35 AM,19.39588,25.9,25.2
05/07/2022 11:40 AM,18.84966,26.2,24.8
05/07/2022 11:45 AM,20.12129,25.9,25.8
05/07/2022 11:50 AM,21.46323,26.5,25.9
05/07/2022 11:55 AM,17.71351,26.2,24.7
05/07/2022 12:00 PM,18.42693,26.1,24.9
05/07/2022 12:05 PM,19.72842,26,24.7
05/07/2022 12:10 PM,16.4639,25.5,24.8
05/07/2022 12:15 PM,16.55729,25.6,24.7
05/07/2022 12:20 PM,20.00621,25.9,24.8
05/07/2022 12:25 PM,19.60813,25.8,24.3
05/07/2022 12:30 PM,19.46735,25.9,25.8
05/07/2022 12:35 PM,17.99065,25.8,25.3
05/07/2022 12:40 PM,17.91366,26.3,25.7
05/07/2022 12:45 PM,19.53707,26.9,26.6
05/07/2022 12:50 PM,21.6002,27.3,27.1
05/07/2022 12:55 PM,17.77157,27.2,25.3
05/07/2022 1:00 PM,19.62174,26.7,26.1
05/07/2022 1:05 PM,17.92763,26.6,25.3
05/07/2022 1:10 PM,18.95705,26.5,25.5
05/07/2022 1:15 PM,17.84292,26.8,26
05/07/2022 1:20 PM,17.39896,26.8,25.5
05/07/2022 1:25 PM,19.6422,26.8,25.9
05/07/2022 1:30 PM,19.12182,27,26.5
05/07/2022 1:35 PM,20.89289,26.9,25.4
05/07/2022 1:40 PM,20.51522,26.8,26.3
05/07/2022 1:45 PM,19.89163,26.7,25.9
05/07/2022 1:50 PM,21.02071,26.6,25.6
05/07/2022 1:55 PM,20.83757,26.6,25.3
05/07/2022 2:00 PM,19.22134,26.2,24.5
05/07/2022 2:05 PM,20.22606,26.3,25.8
05/07/2022 2:10 PM,19.22423,26.1,24.4
05/07/2022 2:15 PM,19.30016,25.9,24.6
05/07/2022 2:20 PM,20.42733,26.1,25.6
05/07/2022 2:25 PM,20.39372,26.5,26.1
05/07/2022 2:30 PM,21.88488,27.1,26.6
05/07/2022 2:35 PM,23.00187,27,26.8
05/07/2022 2:40 PM,22.0774,27,27.1
05/07/2022 2:45 PM,20.72972,27,25.9
05/07/2022 2:50 PM,22.13679,26.7,26.9
05/07/2022 2:55 PM,20.7947,26.7,24.3
05/07/2022 3:00 PM,20.546,26.2,25.3
05/07/2022 3:05 PM,19.86725,26.7,26.1
05/07/2022 3:10 PM,20.77704,27,26.2
05/07/2022 3:15 PM,19.96225,26.8,24.2
05/07/2022 3:20 PM,18.64117,26.3,25
05/07/2022 3:25 PM,19.37207,25.8,24.8
05/07/2022 3:30 PM,19.80021,26.1,24.3
05/07/2022 3:35 PM,19.09828,26.2,24.7
05/07/2022 3:40 PM,19.77386,25.9,25.4
05/07/2022 3:45 PM,19.89606,26.3,26.2
05/07/2022 3:50 PM,18.13493,26.2,24.2
05/07/2022 3:55 PM,19.32331,25.6,23.5
05/07/2022 4:00 PM,18.91975,25.4,25.5
05/07/2022 4:05 PM,20.21704,26,25.1
05/07/2022 4:10 PM,19.72503,25.8,25.2
05/07/2022 4:15 PM,18.72713,25.5,24.9
05/07/2022 4:20 PM,19.41723,25.6,25.2
05/07/2022 4:25 PM,20.49571,26.1,25.6
05/07/2022 4:30 PM,18.71742,26.3,25.7
05/07/2022 4:35 PM,18.90451,26.1,25.4
05/07/2022 4:40 PM,20.03897,26.5,25
05/07/2022 4:45 PM,17.25651,25.6,24.2
05/07/2022 4:50 PM,19.65498,25.8,25
05/07/2022 4:55 PM,18.16171,25.9,24.9
05/07/2022 5:00 PM,17.9727,26,24.6
05/07/2022 5:05 PM,20.00621,25.9,25
05/07/2022 5:10 PM,17.94672,26,25
05/07/2022 5:15 PM,18.35655,25.6,25.2
05/07/2022 5:20 PM,17.10983,25.5,24.2
05/07/2022 5:25 PM,18.75251,25.4,25
05/07/2022 5:30 PM,16.42858,25,23.8
05/07/2022 5:35 PM,18.0309,25.1,24.4
